"URL","Nimi","Kategoria","Lähde","Protokolla","Tila","Koodi","HTTP","Kesto ms","Yrityksiä","Lopullinen URL","Domain vaihtui","Sisältöhuomio"
"https://www.ikainstituutti.fi/liikunta-ja-ulkoilu-etusivu/voimaa-etajumpasta/harjoittelu-videoiden-avulla/","Ikäinstituutti - harjoittelu videoiden avulla","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","371","1","https://www.ikainstituutti.fi/liikunta-ja-ulkoilu-etusivu/harjoittelu-videoiden-avulla/","ei",""
"https://www.imatra.fi/kulttuuri-ja-liikunta/liikunta/liikuntapalvelut/soveltava-liikunta","www.imatra.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","40","1","https://www.imatra.fi/kulttuuri-ja-liikunta/liikunta/liikuntapalvelut/soveltava-liikunta","ei",""
"https://www.inari.fi/","www.inari.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","206","59","1","https://www.inari.fi/","ei",""
"https://www.imatra.fi/rss.xml","www.imatra.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","41","1","https://www.imatra.fi/rss.xml","ei",""
"https://www.inari.fi/fi/matkailu/liikenneyhteydet.html","Inarin liikenneyhteydet","Paikalliset palvelut","localServices.ts","https","ok","","206","60","1","https://www.inari.fi/fi/matkailu/liikenneyhteydet.html","ei",""
"https://www.iltalehti.fi/urheilu","Iltalehti Urheilu","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","109","1","https://www.iltalehti.fi/urheilu","ei",""
"https://www.imppu.fi/","Immuunipuutospotilaiden yhdistys Imppu","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","208","1","https://immuunipuutospotilaidenyhdistys.fi/","kyllä",""
"https://www.imatra.fi/kirjastoaineistot-ja-palvelut/digituki","www.imatra.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","96","1","https://www.imatra.fi/digituki","ei",""
"https://www.inari.fi/se/se/koltansaameetusivu-2018.html","www.inari.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","114","1","https://www.inari.fi/se/se/koltansaameetusivu-2018.html","ei",""
"https://www.inari.fi/en/home-page.html","www.inari.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","70","1","https://www.inari.fi/en/home-page.html","ei",""
"https://www.infofinland.fi/fi/about-the-service","InfoFinland - tietoa monella kielellä","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","214","1","https://infofinland.fi/fi/about-the-service","ei",""
"https://www.inari.fi/fi/palvelut/sivistyspalvelut/liikuntapalvelut-ja-nuorisotyo/liikuntapalvelut/ohjattu-liikunta.html","www.inari.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","128","1","https://www.inari.fi/fi/palvelut/sivistyspalvelut/liikuntapalvelut-ja-nuorisotyo/liikuntapalvelut/ohjattu-liikunta.html","ei",""
"https://www.inga.fi/","www.inga.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","303","1","https://www.inga.fi/","ei",""
"https://www.inari.fi/sv/forstasida.html","www.inari.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","73","1","https://www.inari.fi/sv/forstasida.html","ei",""
"https://www.ilomantsi.fi/feed/","www.ilomantsi.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","206","872","1","https://www.ilomantsi.fi/feed/","ei",""
"https://www.is.fi/","Ilta-Sanomat","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","72","1","https://www.is.fi/","ei",""
"https://www.inkoo.fi/asuminen-ja-ymparisto/kadut-liikenne-ja-satamat/julkinen-liikenne/","Länsi-Uudenmaan joukkoliikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","275","1","https://www.inkoo.fi/asuminen-ja-ymparisto/kadut-liikenne-ja-satamat/julkinen-liikenne/","ei",""
"https://www.ilmailumuseo.fi/","Suomen ilmailumuseo","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","206","1257","1","https://ilmailumuseo.fi/","ei",""
"https://www.inga.fi/feed/","www.inga.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","211","1","https://www.inga.fi/feed/","ei",""
"https://www.is.fi/supersaa/sadetutka/","Sadetutka","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","143","1","https://www.is.fi/supersaa/sadetutka/","ei",""
"https://www.itahame.fi/","www.itahame.fi","Paikalliset palvelut","localServices.ts","https","ok","","206","82","1","https://www.itahame.fi/","ei",""
"https://www.ita-savo.fi/","www.ita-savo.fi","Paikalliset palvelut","localServices.ts","https","ok","","206","109","1","https://www.ita-savo.fi/","ei",""
"https://www.itpsuomi.fi/","ITP Suomi","Yhdistykset ja yhteisöt","communityLinks.ts","https","failed","eai_again","","79","1","","ei",""
"https://www.inkoo.fi/asuminen-ja-ymparisto/kadut-liikenne-ja-satamat/julkinen-liikenne/inkyyti/","Inkoon Inkyyti","Liikenne","localServiceTransportLinks.ts","https","ok","","200","31","1","https://www.inkoo.fi/asuminen-ja-ymparisto/kadut-liikenne-ja-satamat/julkinen-liikenne/inkyyti/","ei",""
"https://www.jamsanmuistiyhdistys.fi/","Jämsän Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","138","1","https://www.jamsanmuistiyhdistys.fi/","ei",""
"https://www.janakkala.fi/","www.janakkala.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","34","1","https://www.janakkala.fi/","ei",""
"https://www.ilmajoki-lehti.fi/feed/","www.ilmajoki-lehti.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","200","1394","1","https://www.ilmajoki-lehti.fi/feed/","ei",""
"https://www.janakkala.fi/en/","www.janakkala.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","89","1","https://www.janakkala.fi/en/","ei",""
"https://www.jamsanseutu.fi/","www.jamsanseutu.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","248","1","https://www.jamsanseutu.fi/","ei",""
"https://www.janakkala.fi/kunta-ja-paatoksenteko/osallistu/digiapit/","www.janakkala.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","85","1","https://www.janakkala.fi/kunta-ja-paatoksenteko/osallistu/digiapit/","ei",""
"https://www.jamsa.fi/","www.jamsa.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","334","1","https://jamsa.fi/","ei",""
"https://www.janakkala.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/joukkoliikenne/bussiliikenteen-aikataulut-ja-liput/","Janakkala palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","83","1","https://www.janakkala.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/joukkoliikenne/bussiliikenteen-aikataulut-ja-liput/","ei",""
"https://www.jarvenpaa.fi/","www.jarvenpaa.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","206","67","1","https://www.jarvenpaa.fi/","ei",""
"https://www.jarvenpaa.fi/feed","www.jarvenpaa.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","206","6","1","https://www.jarvenpaa.fi/feed","ei",""
"https://www.is.fi/taloussanomat/","Taloussanomat","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","522","1","https://www.is.fi/taloussanomat/","ei",""
"https://www.instagram.com/","Instagram","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","492","1","https://www.instagram.com/","ei",""
"https://www.janakkala.fi/vapaa-aika-ja-matkailu/liikunta/ohjattu-liikunta/","www.janakkala.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","4","1","https://www.janakkala.fi/vapaa-aika-ja-matkailu/liikunta/ohjattu-liikunta/","ei",""
"https://www.jarvenpaa.fi/hyvinvointi-ja-terveys/ikaihmiset","www.jarvenpaa.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","206","40","1","https://www.jarvenpaa.fi/hyvinvointi-ja-terveys/ikaihmiset","ei",""
"https://www.janakkalansanomat.fi/","www.janakkalansanomat.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","234","1","https://www.janakkalansanomat.fi/","ei",""
"https://www.jarviseudunsanomat.fi/","www.jarviseudunsanomat.fi","Paikallislehdet","localNewspaperLinks.ts","https","warning","access_limited","403","80","1","https://www.jarviseudunsanomat.fi/","ei",""
"https://www.jarvenpaa.fi/a/jarvenpaan-kaupungin-palveluliikenne-palvelee-arkisin-ja-lauantaisin","Järvenpää palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","206","30","1","https://www.jarvenpaa.fi/a/jarvenpaan-kaupungin-palveluliikenne-palvelee-arkisin-ja-lauantaisin","ei",""
"https://www.is.fi/supersaa/","Supersää","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","35","1","https://www.is.fi/supersaa/","ei",""
"https://www.jklteatteri.fi/","Jyväskylän kaupunginteatteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","94","1","https://www.jklteatteri.fi/","ei",""
"https://www.jarvenpaa.fi/vapaa-aika-ja-harrastaminen/liikunta-ja-ulkoilu/liikunnanohjauspalvelut/soveltava-liikunta","www.jarvenpaa.fi","Liikunta","localExerciseLinks.ts","https","ok","","206","30","1","https://www.jarvenpaa.fi/vapaa-aika-ja-harrastaminen/liikunta-ja-ulkoilu/liikunnanohjauspalvelut/soveltava-liikunta","ei",""
"https://www.janakkala.fi/feed/","www.janakkala.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","127","1","https://www.janakkala.fi/feed/","ei",""
"https://www.joensuu.fi/","www.joensuu.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","264","1","https://www.joensuu.fi/","ei",""
"https://www.jarviseutu-lehti.fi/","www.jarviseutu-lehti.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","200","502","1","https://www.jarviseutu-lehti.fi/","ei",""
"https://www.ilomantsi.fi/asuminen-ja-ymparisto/liikenne-ja-tieverkko/asiointiliikenne/","Ilomantsi palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","1162","1","https://www.ilomantsi.fi/asuminen-ja-ymparisto/liikenne-ja-tieverkko/asiointiliikenne/","ei",""
"https://www.joensuu.fi/vapaa-aika/tekemista-liikkujalle/soveltava-ja-senioriliikunta/","www.joensuu.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","69","1","https://www.joensuu.fi/vapaa-aika/tekemista-liikkujalle/soveltava-ja-senioriliikunta/","ei",""
"https://www.joensuunteatteri.fi/","Joensuun kaupunginteatteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","120","1","https://www.joensuunteatteri.fi/","ei",""
"https://www.joensuu.fi/museot","Joensuun taidemuseo","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","428","1","https://www.joensuu.fi/vapaa-aika/kulttuuri-ja-kirjastot/museot/","ei",""
"https://www.jokioinen.fi/","www.jokioinen.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","89","1","https://www.jokioinen.fi/","ei",""
"https://www.joensuunkaupunginorkesteri.fi/","Joensuun kaupunginorkesteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","823","1","https://joensuunkaupunginorkesteri.fi/","ei",""
"https://www.joensuu.fi/arjen-palvelut/liikenne-kadut-ja-kunnossapito/joukkoliikenne/","Joensuu palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","61","1","https://www.joensuu.fi/arjen-palvelut/liikenne-kadut-ja-kunnossapito/joukkoliikenne/","ei",""
"https://www.jokioinen.fi/asuminen-ja-ymparisto/palveluja-asukkaille/kylapussi985191716/","Jokioinen Kyläpussi","Liikenne","localServiceTransportLinks.ts","https","ok","","200","78","1","https://www.jokioinen.fi/asuminen-ja-ymparisto/palveluja-asukkaille/kylapussi985191716/","ei",""
"https://www.inarilainen.fi/","www.inarilainen.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","200","3012","1","https://www.inarilainen.fi/","ei",""
"https://www.jomala.ax/","www.jomala.ax","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","112","1","https://www.jomala.ax/","ei",""
"https://www.joensuu.fi/feed/","www.joensuu.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","381","1","https://www.joensuu.fi/feed/","ei",""
"https://www.jokioinen.fi/vapaa-aika-ja-hyvinvointi/liikuntatietoa-1522453229/liikuntapaikat/ohjatut-liikuntaryhmat/","www.jokioinen.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","72","1","https://www.jokioinen.fi/vapaa-aika-ja-hyvinvointi/liikuntatietoa-1522453229/liikuntapaikat/ohjatut-liikuntaryhmat/","ei",""
"https://www.joensuunkataja.fi/","Joensuun Kataja","Urheiluseurat","localSportsClubs.ts","https","ok","","200","1729","1","https://joensuunkataja.fi/","ei",""
"https://www.jku.fi/","Jyväskylän Kenttäurheilijat","Urheiluseurat","localSportsClubs.ts","https","ok","","206","2320","1","https://jku.fi/","ei",""
"https://www.joroinen.fi/","www.joroinen.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","481","1","https://www.joroinen.fi/","ei",""
"https://www.joutsa.fi/","www.joutsa.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","215","1","https://www.joutsa.fi/","ei",""
"https://www.joensuu.fi/en/","www.joensuu.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","59","1","https://www.joensuu.fi/en/","ei",""
"https://www.jokioinen.fi/vapaa-aika-ja-hyvinvointi/ikaantyneiden-palvelut/","www.jokioinen.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","61","1","https://www.jokioinen.fi/vapaa-aika-ja-hyvinvointi/ikaantyneiden-palvelut/","ei",""
"https://www.joutsa.fi/hyvinvointi-ja-terveys/ikaihmistenpalvelut/","www.joutsa.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","168","1","https://www.joutsa.fi/hyvinvointi-ja-terveys/ikaihmistenpalvelut/","ei",""
"https://www.joroinen.fi/category/uutiset/feed/","www.joroinen.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","364","1","https://www.joroinen.fi/category/uutiset/feed/","ei",""
"https://www.joutsanseutu.fi/","www.joutsanseutu.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","130","1","https://www.joutsanseutu.fi/","ei",""
"https://www.joutsa.fi/asuminen-ja-ymparisto/liikenne/","Joutsan liikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","158","1","https://www.joutsa.fi/asuminen-ja-ymparisto/liikenne/","ei",""
"https://www.joensuu.fi/ikaihmiset/","www.joensuu.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","59","1","https://www.joensuu.fi/ikaihmiset/","ei",""
"https://www.jp-kunnallissanomat.fi/","www.jp-kunnallissanomat.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","151","1","https://www.jp-kunnallissanomat.fi/","ei",""
"https://www.joutsenolehti.fi/","www.joutsenolehti.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","173","1","https://www.joutsenolehti.fi/","ei",""
"https://www.joutsa.fi/vapaa-aika/vapaa-aikatoimen-liikuntaryhmat/","www.joutsa.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","151","1","https://www.joutsa.fi/vapaa-aika/vapaa-aikatoimen-liikuntaryhmat/","ei",""
"https://www.jokioinen.fi/asuminen-ja-ymparisto/palveluja-asukkaille/joukkoliikenne/","Jokioisten joukkoliikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","63","1","https://www.jokioinen.fi/asuminen-ja-ymparisto/palveluja-asukkaille/joukkoliikenne/","ei",""
"https://www.joroinen.fi/asuminen-ja-ymparisto/liikenne/palveluliikenne-pali/","Joroinen palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","failed","http_status_error","404","353","1","https://www.joroinen.fi/asuminen-ja-ymparisto/liikenne/palveluliikenne-pali/","ei",""
"https://www.joutsa.fi/in-english/","www.joutsa.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","155","1","https://www.joutsa.fi/in-english/","ei",""
"https://www.juuka.fi/","www.juuka.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","24","1","https://www.juuka.fi/","ei",""
"https://www.jurkka.fi/","Teatteri Jurkka","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","384","1","https://www.jurkka.fi/","ei",""
"https://www.joutsa.fi/feed/","www.joutsa.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","139","1","https://www.joutsa.fi/feed/","ei",""
"https://www.jurvansanomat.fi/","www.jurvansanomat.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","200","460","1","https://www.jurvansanomat.fi/","ei",""
"https://www.jokioinen.fi/in-english/","www.jokioinen.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","72","1","https://www.jokioinen.fi/in-english/","ei",""
"https://www.juuka.fi/kohtaamispaikka-ellinkulma","www.juuka.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","213","1","https://www.juuka.fi/vapaa-aika-ja-hyvinvointi/kohtaamispaikka-ellinkulma/","ei",""
"https://www.juvanlehti.fi/","www.juvanlehti.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","191","1","https://www.juvanlehti.fi/","ei",""
"https://www.juuka.fi/asuminen-ja-ymparisto/liikenne/julkinen-liikenne/","Juuan julkinen liikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","11","1","https://www.juuka.fi/asuminen-ja-ymparisto/liikenne/julkinen-liikenne/","ei",""
"https://www.juvanlehti.fi/feed/rss","www.juvanlehti.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","206","121","1","https://www.juvanlehti.fi/feed/rss","ei",""
"https://www.jyu.fi/fi/tutkimus/muuttolintujen-kevat","Muuttolintujen kevät","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","48","1","https://www.jyu.fi/fi/tutkimus/muuttolintujen-kevat","ei",""
"https://www.jtalo.fi/jarjestotalo/mikadigi/","www.jtalo.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","1131","1","https://www.jtalo.fi/jarjestotalo/mikadigi/","ei",""
"https://www.juuka.fi/en/web/english","www.juuka.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","failed","http_status_error","404","191","1","https://www.juuka.fi/en/web/english","ei",""
"https://www.jyvaskyla.fi/","Jyväskylän palvelut","Paikalliset palvelut","localServices.ts","https","ok","","206","90","1","https://www.jyvaskyla.fi/","ei",""
"https://www.jyvaskyla.fi/kirjasto/opi-ja-osallistu/digitaidot","www.jyvaskyla.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","206","36","1","https://www.jyvaskyla.fi/kirjasto/opi-ja-osallistu/digitaidot","ei",""
"https://www.jyvaskyla.fi/liikunta/ohjattu-liikunta","www.jyvaskyla.fi","Liikunta","localExerciseLinks.ts","https","ok","","206","36","1","https://www.jyvaskyla.fi/liikunta/ohjattu-liikunta","ei",""
"https://www.jypliiga.fi/","JYP","Urheiluseurat","localSportsClubs.ts","https","ok","","200","86","1","https://www.jypliiga.fi/","ei",""
"https://www.jyvaskyla.fi/palveluja-senioreille","www.jyvaskyla.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","206","34","1","https://www.jyvaskyla.fi/palveluja-senioreille","ei",""
"https://www.jyvaskyla.fi/taidemuseo","Jyväskylän taidemuseo","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","206","34","1","https://www.jyvaskyla.fi/taidemuseo","ei",""
"https://www.juuka.fi/feed/","www.juuka.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","174","1","https://www.juuka.fi/feed/","ei",""
"https://www.jyvaskyla.fi/asuminen-rakentaminen-ja-liikenne/kadut-ja-liikenne/joukko-ja-palveluliikenne","Jyväskylä palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","206","33","1","https://www.jyvaskyla.fi/asuminen-rakentaminen-ja-liikenne/kadut-ja-liikenne/joukko-ja-palveluliikenne","ei",""
"https://www.k-ruoka.fi/","K-Ruoka","Valtakunnalliset palvelut","constants.tsx","https","warning","access_limited","403","49","1","https://www.k-ruoka.fi/","ei",""
"https://www.jyvaskylasinfonia.fi/","Jyväskylä Sinfonia","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","132","1","https://www.jyvaskylasinfonia.fi/","ei",""
"https://www.juva.fi/","www.juva.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","876","1","https://www.juva.fi/","ei",""
"https://www.jyvaskyla.fi/en","www.jyvaskyla.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","206","34","1","https://www.jyvaskyla.fi/en","ei",""
"https://www.k-ruoka.fi/kauppa","K-Ruoka Kauppa","Valtakunnalliset palvelut","constants.tsx","https","warning","access_limited","403","19","1","https://www.k-ruoka.fi/kauppa","ei",""
"https://www.kaarina-lehti.fi/","www.kaarina-lehti.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","67","1","https://www.kaarina-lehti.fi/","ei",""
"https://www.juuka.fi/ru/web/russian","www.juuka.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","failed","http_status_error","404","220","1","https://www.juuka.fi/ru/web/russian","ei",""
"https://www.kaakonkulma.fi/","www.kaakonkulma.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","158","1","https://www.kaakonkulma.fi/","ei",""
"https://www.jyvaskyla.fi/rss.xml","www.jyvaskyla.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","206","36","1","https://www.jyvaskyla.fi/rss.xml","ei",""
"https://www.kaarina-lehti.fi/feed/","www.kaarina-lehti.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","206","173","1","https://www.kaarina-lehti.fi/feed/","ei",""
"https://www.kaakonkulma.fi/feed/rss/","www.kaakonkulma.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","206","168","1","https://www.kaakonkulma.fi/feed/rss/","ei",""
"https://www.kajaaninhaka.fi/","Kajaanin Haka","Urheiluseurat","localSportsClubs.ts","https","ok","","200","354","1","https://www.kajaaninhaka.fi/","ei",""
"https://www.juva.fi/joukkoliikenne","Juva palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","276","1","https://www.juva.fi/joukkoliikenne","ei",""
"https://www.kalajokilaakso.fi/","www.kalajokilaakso.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","200","98","1","https://www.kalajokilaakso.fi/","ei",""
"https://www.kalajoki.fi/","www.kalajoki.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","439","1","https://www.kalajoki.fi/fi","ei",""
"https://www.kajaani.fi/","www.kajaani.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","621","1","https://kajaani.fi/","ei",""
"https://www.kalfos.fi/","Kalfos","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","131","1","https://www.kalfos.fi/","ei",""
"https://www.kampurajalkayhdistys.fi/","Suomen Kampurajalkayhdistys","Yhdistykset ja yhteisöt","communityLinks.ts","https","failed","enotfound","","13","1","","ei",""
"https://www.juva.fi/en","www.juva.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","215","1","https://www.juva.fi/en","ei",""
"https://www.kangasala.fi/","www.kangasala.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","15","1","https://www.kangasala.fi/","ei",""
"https://www.kangasala.fi/koe-viihdy-ja-ela/liikuntapalvelut/ohjattu-liikunta/","www.kangasala.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","5","1","https://www.kangasala.fi/koe-viihdy-ja-ela/liikuntapalvelut/ohjattu-liikunta/","ei",""
"https://www.kangasala.fi/kohderyhmat/ikaantyneille/","www.kangasala.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","7","1","https://www.kangasala.fi/kohderyhmat/ikaantyneille/","ei",""
"https://www.jtalo.fi/mikadigi-digiopastus-lomake/","www.jtalo.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","1080","1","https://www.jtalo.fi/mikadigi-digiopastus-lomake/","ei",""
"https://www.kaleva.fi/","www.kaleva.fi","Paikalliset palvelut","localServices.ts","https","ok","","200","287","1","https://www.kaleva.fi/","ei",""
"https://www.kajaaninteatteri.fi/","Kajaanin kaupunginteatteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","994","1","https://kajaaninteatteri.fi/","ei",""
"https://www.kalajoki.fi/en","www.kalajoki.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","203","1","https://www.kalajoki.fi/en","ei",""
"https://www.kangasniemenlehti.fi/","www.kangasniemenlehti.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","206","194","1","https://www.kangasniemenlehti.fi/","ei",""
"https://www.kangasniemi.fi/","www.kangasniemi.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","68","1","https://www.kangasniemi.fi/","ei",""
"https://www.kangasala.fi/kulttuuri-ja-vapaa-aika/kirjasto/","www.kangasala.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","failed","etimedout","","261","1","","ei",""
"https://www.kangasala.fi/asu-hyvin/liikenne-kadut-ja-viheralueet/palvelu-ja-joukkoliikenne/","Kangasala palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","4","1","https://www.kangasala.fi/asu-hyvin/liikenne-kadut-ja-viheralueet/palvelu-ja-joukkoliikenne/","ei",""
"https://www.kangasniemenlehti.fi/feed/rss","www.kangasniemenlehti.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","206","45","1","https://www.kangasniemenlehti.fi/feed/rss","ei",""
"https://www.kaleva.fi/oulun-seutu/","www.kaleva.fi","Paikallislehdet","localNewspaperLinks.ts","https","failed","http_status_error","404","289","1","https://www.kaleva.fi/oulun-seutu/","ei",""
"https://www.kangasniemi.fi/ru/%d0%b4%d0%be%d0%bc%d0%b0%d1%88%d0%bd%d1%8f%d1%8f-%d1%81%d1%82%d1%80%d0%b0%d0%bd%d0%b8%d1%86%d0%b0/","www.kangasniemi.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","223","1","https://www.kangasniemi.fi/ru/%d0%b4%d0%be%d0%bc%d0%b0%d1%88%d0%bd%d1%8f%d1%8f-%d1%81%d1%82%d1%80%d0%b0%d0%bd%d0%b8%d1%86%d0%b0/","ei",""
"https://www.kamariorkesteri.fi/","Keski-Pohjanmaan Kamariorkesteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","764","1","https://kamariorkesteri.fi/","ei",""
"https://www.kangasniemi.fi/sosiaali-ja-terveyspalvelut/ikaantyneet/","www.kangasniemi.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","79","1","https://www.kangasniemi.fi/sosiaali-ja-terveyspalvelut/ikaantyneet/","ei",""
"https://www.kankaanpaa.fi/","www.kankaanpaa.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","187","1","https://www.kankaanpaa.fi/","ei",""
"https://www.kangasniemi.fi/en/home/","www.kangasniemi.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","105","1","https://www.kangasniemi.fi/en/home/","ei",""
"https://www.kankaanpaa.fi/kaupunki-ja-hallinto/kankaanpaa-info/liikenneyhteydet/","Kankaanpään liikenneyhteydet","Paikalliset palvelut","localServices.ts","https","ok","","200","44","1","https://www.kankaanpaa.fi/kaupunki-ja-hallinto/kankaanpaa-info/liikenneyhteydet/","ei",""
